mode,fileid,off_failed,off_sil_occupancy,final-only_failed,final-only_sil_occupancy,initial-only_failed,initial-only_sil_occupancy,both_failed,both_sil_occupancy
multipron,arctic_a0030,False,39.0089111328125,False,39.0089111328125,False,39.0089111328125,False,39.0089111328125
multipron,arctic_a0031,False,29.926513671875,False,29.926513671875,False,29.926513671875,False,29.926513671875
multipron,arctic_a0032,False,20.7374267578125,False,20.7374267578125,False,20.7374267578125,False,20.7374267578125
multipron,arctic_a0033,False,35.0638427734375,False,35.0638427734375,False,35.0638427734375,False,35.0638427734375
multipron,arctic_a0034,True,0.0,True,0.0,True,0.0,True,0.0
multipron,arctic_a0035,False,20.618408203125,False,20.618408203125,False,20.618408203125,False,20.618408203125
multipron,arctic_a0036,False,39.9830322265625,False,39.9830322265625,False,39.9830322265625,False,39.9830322265625
multipron,arctic_a0037,False,35.945068359375,False,35.945068359375,False,35.945068359375,False,35.945068359375
multipron,arctic_a0038,False,21.90283203125,False,20.025146484375,False,21.90283203125,False,20.025146484375
multipron,arctic_a0039,False,22.021240234375,False,22.021240234375,False,22.021240234375,False,22.021240234375
multipron,arctic_a0040,False,47.0341796875,False,47.0340576171875,False,47.0341796875,False,47.0340576171875
multipron,arctic_a0041,False,42.7694091796875,False,42.7694091796875,False,42.7694091796875,False,42.7694091796875
multipron,arctic_a0042,False,35.8692626953125,False,35.869384765625,False,35.8692626953125,False,35.869384765625
multipron,arctic_a0043,False,38.2994384765625,False,38.29931640625,False,38.2994384765625,False,38.29931640625
multipron,arctic_a0044,False,23.435791015625,False,23.4354248046875,False,23.435791015625,False,23.4354248046875
multipron,arctic_a0045,False,38.030029296875,False,38.0301513671875,False,38.030029296875,False,38.0301513671875
multipron,arctic_a0046,False,37.8931884765625,False,37.89306640625,False,37.8931884765625,False,37.89306640625
multipron,arctic_a0047,False,24.6778564453125,False,24.677978515625,False,24.6778564453125,False,24.677978515625
multipron,arctic_a0048,False,34.0760498046875,False,34.075927734375,False,34.0760498046875,False,34.075927734375
multipron,arctic_a0049,False,40.0174560546875,False,40.0174560546875,False,40.0174560546875,False,40.0174560546875
multipron,arctic_a0050,False,39.8330078125,False,39.8331298828125,False,39.8330078125,False,39.8331298828125
multipron,arctic_a0051,False,37.3387451171875,False,37.3387451171875,False,37.3387451171875,False,37.3387451171875
multipron,arctic_a0052,False,24.2977294921875,False,19.1392822265625,False,24.2977294921875,False,19.1392822265625
multipron,arctic_a0053,False,13.8594970703125,False,13.8594970703125,False,13.8594970703125,False,13.8594970703125
multipron,arctic_a0054,False,22.668701171875,False,22.668701171875,False,22.668701171875,False,22.668701171875
multipron,arctic_a0055,False,23.258056640625,False,23.258056640625,False,23.258056640625,False,23.258056640625
multipron,arctic_a0056,True,0.0,True,0.0,True,0.0,True,0.0
multipron,arctic_a0057,False,63.2271728515625,False,63.2271728515625,False,63.2271728515625,False,63.2271728515625
multipron,arctic_a0058,False,25.0,False,21.9998779296875,False,25.0,False,21.9998779296875
multipron,arctic_a0059,False,36.6180419921875,False,36.6181640625,False,36.6180419921875,False,36.6181640625
